"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"15015617466","07/15/2012 01:56:17","Z ",54,4,"8562",1,"270177",717,5,-43,1,,,,,0
"15015616467","07/15/2012 01:56:16","Z ",52,5,"8559",1,"270869",242,1,16,1,,,,,0
"15015621468","07/15/2012 01:56:21","Z ",59,3,"8680",3,"270448",921,1,81,1,,,,,0
"15015625469","07/15/2012 01:56:25","Z ",52,1,"8360",1,"270871",854,2,25,1,,,,,0
"15015629470","07/15/2012 01:56:29","Z ",58,1,"8661",3,"270666",254,1,89,1,,,,,0
"15015632471","07/15/2012 01:56:32","Z ",53,5,"8465",2,"270227",249,1,-28,1,,,,,0
"15015634472","07/15/2012 01:56:34","Z ",56,1,"8319",4,"270628",997,2,-206,1,,,,,0
"15015635473","07/15/2012 01:56:35","Z ",58,4,"8603",5,"270438",5997,4,-205,1,,,,,0
"15015640474","07/15/2012 01:56:40","MK",53,1,"8458",2,"270860",717,4,40,0,,"11",,,0
"15015641475","07/15/2012 01:56:41","Z ",56,3,"8231",4,"270540",523,6,41,1,,,,,0
"15015642476","07/15/2012 01:56:42","M ",58,6,"8744",8,"270220",516,2,42,0,,"11",,,0
"15015645477","07/15/2012 01:56:45","Z ",55,1,"8529",2,"270777",1071,11,-15,1,,,,,0
"15015648478","07/15/2012 01:56:48","Z ",57,6,"8166",7,"270817",366,2,168,1,,,,,0
"15015649479","07/15/2012 01:56:49","Z ",58,3,"8674",3,"270611",612,2,-11,1,,,,,0
"15015650480","07/15/2012 01:56:50","Z ",51,5,"8419",2,"270229",157,1,50,1,,,,,0
"15015652481","07/15/2012 01:56:52","Z ",55,3,"8430",2,"270954",523,6,-8,1,,,,,0
"15015650482","07/15/2012 01:56:50","MK",57,6,"8166",7,"270817",366,2,170,0,,"11",,,0
"15015700483","07/15/2012 01:57:00","Z ",54,7,"8676",3,"270585",12,2,0,1,,,,,0
"15015701484","07/15/2012 01:57:01","Z ",55,4,"8713",8,"270478",5469,3,1,1,,,,,0
"15015701485","07/15/2012 01:57:01","MK",54,3,"8556",1,"270316",5040,4,1,0,,"11",,,0
"15015703486","07/15/2012 01:57:03","MK",59,7,"8641",5,"270068",1040,2,3,0,,"11",,,0
"15015708487","07/15/2012 01:57:08","Z ",56,6,"8173",7,"270813",858,2,-52,1,,,,,0
"15015710488","07/15/2012 01:57:10","Z ",53,1,"8458",2,"270860",841,2,10,1,,,,,0
"15015710489","07/15/2012 01:57:10","Z ",51,51,"9051",1,"270332",850,1,-50,1,,,,,0
"15015711490","07/15/2012 01:57:11","Z ",59,1,"8738",8,"270254",680,1,71,1,,,,,0
"15015718491","07/15/2012 01:57:18","Z ",52,2,"8407",4,"270608",387,1,18,1,,,,,0
"15015718492","07/15/2012 01:57:18","Z ",57,6,"8166",7,"270817",103,2,138,1,,,,,0
"15015719493","07/15/2012 01:57:19","Z ",55,6,"8321",4,"270784",54,2,139,1,,,,,0
"15015720494","07/15/2012 01:57:20","Z ",57,3,"8650",5,"270532",627,2,80,1,,,,,0
"15015718495","07/15/2012 01:57:18","MK",56,3,"8231",4,"270540",523,6,78,0,,"01",,,0
"15015724496","07/15/2012 01:57:24","MK",54,4,"8562",1,"270177",717,5,24,0,,"11",,,0
"15015727497","07/15/2012 01:57:27","Z ",51,5,"8419",2,"270229",40,1,27,1,,,,,0
"15015726498","07/15/2012 01:57:26","Z ",52,1,"8360",1,"270871",758,2,26,1,,,,,0
"15015731499","07/15/2012 01:57:31","Z ",58,1,"8661",3,"270666",805,1,91,1,,,,,0
"15015736500","07/15/2012 01:57:36","Z ",55,1,"8529",2,"270777",70,1,-24,1,,,,,0
"15015735501","07/15/2012 01:57:35","MK",55,3,"8430",2,"270954",523,6,35,0,,"01",,,0
"15015738502","07/15/2012 01:57:38","Z ",58,6,"8744",8,"270220",586,2,-22,1,,,,,0
"15015737503","07/15/2012 01:57:37","Z ",53,2,"8214",4,"270477",597,1,37,1,,,,,0
"15015738504","07/15/2012 01:57:38","MP",58,3,"8674",3,"270611",612,2,38,0,,"11",,,0
"15015741505","07/15/2012 01:57:41","Z!",59,5,"8662",3,"270453",612,1,,0,,,,,0
"15015748506","07/15/2012 01:57:48","Z ",54,5,"8557",1,"271025",72,1,-12,1,,,,,0
"15015750507","07/15/2012 01:57:50","Z ",57,1,"8636",5,"270303",5997,4,-130,1,,,,,0
"15015751508","07/15/2012 01:57:51","Z ",54,3,"8556",1,"270316",2,6,-9,1,,,,,0
"15015751509","07/15/2012 01:57:51","Z ",55,4,"8713",8,"270478",586,1,-9,1,,,,,0
"15015752510","07/15/2012 01:57:52","Z ",59,3,"8680",3,"270448",373,2,52,1,,,,,0
"15015753511","07/15/2012 01:57:53","Z ",53,5,"8465",2,"270227",139,1,-67,1,,,,,0
"15015749512","07/15/2012 01:57:49","M ",53,2,"8214",4,"270477",597,1,49,0,,"11",,,0
"15015756513","07/15/2012 01:57:56","Z ",57,4,"8344",7,"270822",360,1,-64,1,,,,,0
"15015759514","07/15/2012 01:57:59","Z ",51,2,"8339",7,"270542",68,1,59,1,,,,,0
"15015802515","07/15/2012 01:58:02","MO",54,5,"8557",1,"271025",72,1,2,0,,"11",,,0
"15015802516","07/15/2012 01:58:02","MK",55,1,"8529",2,"270777",70,1,2,0,,"11",,,0
"15015805517","07/15/2012 01:58:05","MO",59,5,"8662",3,"270453",612,3,5,0,,"11",,,0
"15015806518","07/15/2012 01:58:06","MK",58,6,"8744",8,"270220",586,2,6,0,,"10",,,0
"15015809519","07/15/2012 01:58:09","MR",56,3,"8231",4,"270540",8380,1,,0,,"11",,,0
"15015813520","07/15/2012 01:58:13","Z ",56,6,"8173",7,"270813",844,2,-47,1,,,,,0
"15015814521","07/15/2012 01:58:14","Z ",55,6,"8321",4,"270784",870,2,134,1,,,,,0
